Time,RegD
9:32:26,0.99839
9:32:28,0.99839
9:32:30,0.99839
9:32:32,0.99839
9:32:34,0.99839
9:32:36,0.99838
9:32:38,0.99838
9:32:40,0.99838
9:32:42,0.99838
9:32:44,0.99838
9:32:46,0.99838
9:32:48,0.99838
9:32:50,0.99837
9:32:52,0.99837
9:32:54,0.99837
9:32:56,0.99837
9:32:58,0.99837
9:33:00,0.99036
9:33:02,0.97925
9:33:04,0.95828
9:33:06,0.93365
9:33:08,0.90901
9:33:10,0.87947
9:33:12,0.84804
9:33:14,0.81661
9:33:16,0.78518
9:33:18,0.75375
9:33:20,0.72858
9:33:22,0.7058
9:33:24,0.68303
9:33:26,0.66193
9:33:28,0.64148
9:33:30,0.62103
9:33:32,0.60058
9:33:34,0.57697
9:33:36,0.55219
9:33:38,0.5274
9:33:40,0.51049
9:33:42,0.49649
9:33:44,0.48249
9:33:46,0.4717
9:33:48,0.46214
9:33:50,0.45258
9:33:52,0.44301
9:33:54,0.42635
9:33:56,0.40699
9:33:58,0.38762
9:34:00,0.35842
9:34:02,0.32539
9:34:04,0.29236
9:34:06,0.256
9:34:08,0.17067
9:34:10,0.08534
9:34:12,0
9:34:14,0
9:34:16,-0.04058
9:34:18,-0.08116
9:34:20,-0.12175
9:34:22,-0.16233
9:34:24,-0.16233
9:34:26,-0.20744
9:34:28,-0.25255
9:34:30,-0.29404
9:34:32,-0.33414
9:34:34,-0.37423
9:34:36,-0.41433
9:34:38,-0.45442
9:34:40,-0.48805
9:34:42,-0.51912
9:34:44,-0.55018
9:34:46,-0.58124
9:34:48,-0.61101
9:34:50,-0.64027
9:34:52,-0.66953
9:34:54,-0.70011
9:34:56,-0.7312
9:34:58,-0.7623
9:35:00,-0.79339
9:35:02,-0.81582
9:35:04,-0.83486
9:35:06,-0.85389
9:35:08,-0.86546
9:35:10,-0.87413
9:35:12,-0.86781
9:35:14,-0.85572
9:35:16,-0.83828
9:35:18,-0.81871
9:35:20,-0.79914
9:35:22,-0.77958
9:35:24,-0.76001
9:35:26,-0.74044
9:35:28,-0.72088
9:35:30,-0.70131
9:35:32,-0.68174
9:35:34,-0.66218
9:35:36,-0.64911
9:35:38,-0.6386
9:35:40,-0.62809
9:35:42,-0.61758
9:35:44,-0.60707
9:35:46,-0.59657
9:35:48,-0.58909
9:35:50,-0.58284
9:35:52,-0.57658
9:35:54,-0.58055
9:35:56,-0.58848
9:35:58,-0.6048
9:36:00,-0.62439
9:36:02,-0.65036
9:36:04,-0.67892
9:36:06,-0.70748
9:36:08,-0.73604
9:36:10,-0.76461
9:36:12,-0.79317
9:36:14,-0.82173
9:36:16,-0.84586
9:36:18,-0.86823
9:36:20,-0.89059
9:36:22,-0.91296
9:36:24,-0.93533
9:36:26,-0.95486
9:36:28,-0.97329
9:36:30,-0.99173
9:36:32,-0.99696
9:36:34,-0.99684
9:36:36,-0.99672
9:36:38,-0.9966
9:36:40,-0.99648
9:36:42,-0.99636
9:36:44,-0.99624
9:36:46,-0.99612
9:36:48,-0.996
9:36:50,-0.99588
9:36:52,-0.99576
9:36:54,-0.99564
9:36:56,-0.99552
9:36:58,-0.9954
9:37:00,-0.99528
9:37:02,-0.99516
9:37:04,-0.99504
9:37:06,-0.99492
9:37:08,-0.99479
9:37:10,-0.99467
9:37:12,-0.99455
9:37:14,-0.99443
9:37:16,-0.99431
9:37:18,-0.99419
9:37:20,-0.99407
9:37:22,-0.99395
9:37:24,-0.99383
9:37:26,-0.99371
9:37:28,-0.99359
9:37:30,-0.99347
9:37:32,-0.99335
9:37:34,-0.99323
9:37:36,-0.99311
9:37:38,-0.99299
9:37:40,-0.99287
9:37:42,-0.99275
9:37:44,-0.99263
9:37:46,-0.99251
9:37:48,-0.99239
9:37:50,-0.99227
9:37:52,-0.99215
9:37:54,-0.99203
9:37:56,-0.99191
9:37:58,-0.98586
9:38:00,-0.97747
9:38:02,-0.96908
9:38:04,-0.96069
9:38:06,-0.9523
9:38:08,-0.94391
9:38:10,-0.93552
9:38:12,-0.92713
9:38:14,-0.92226
9:38:16,-0.91879
9:38:18,-0.91532
9:38:20,-0.91184
9:38:22,-0.90837
9:38:24,-0.9049
9:38:26,-0.90143
9:38:28,-0.90065
9:38:30,-0.90093
9:38:32,-0.9012
9:38:34,-0.90148
9:38:36,-0.89343
9:38:38,-0.88202
9:38:40,-0.87062
9:38:42,-0.85921
9:38:44,-0.83836
9:38:46,-0.8138
9:38:48,-0.78924
9:38:50,-0.76468
9:38:52,-0.7491
9:38:54,-0.73713
9:38:56,-0.72517
9:38:58,-0.71515
9:39:00,-0.7059
9:39:02,-0.69665
9:39:04,-0.6874
9:39:06,-0.67815
9:39:08,-0.6689
9:39:10,-0.65965
9:39:12,-0.64848
9:39:14,-0.63654
9:39:16,-0.63163
9:39:18,-0.62953
9:39:20,-0.62743
9:39:22,-0.63539
9:39:24,-0.64728
9:39:26,-0.66662
9:39:28,-0.68888
9:39:30,-0.71676
9:39:32,-0.74693
9:39:34,-0.77711
9:39:36,-0.80728
9:39:38,-0.83746
9:39:40,-0.86618
9:39:42,-0.89434
9:39:44,-0.9225
9:39:46,-0.95066
9:39:48,-0.97882
9:39:50,-0.99627
9:39:52,-0.99994
9:39:54,-0.99985
9:39:56,-0.99977
9:39:58,-0.99969
9:40:00,-0.9996
9:40:02,-0.99952
9:40:04,-0.99943
9:40:06,-0.99935
9:40:08,-0.99926
9:40:10,-0.99918
9:40:12,-0.99909
9:40:14,-0.99901
9:40:16,-0.98012
9:40:18,-0.95364
9:40:20,-0.88284
9:40:22,-0.82345
9:40:24,-0.77586
9:40:26,-0.72828
9:40:28,-0.6807
9:40:30,-0.63311
9:40:32,-0.58553
9:40:34,-0.53795
9:40:36,-0.49036
9:40:38,-0.44935
9:40:40,-0.4109
9:40:42,-0.37246
9:40:44,-0.34324
9:40:46,-0.3176
9:40:48,-0.30054
9:40:50,-0.28682
9:40:52,-0.28364
9:40:54,-0.28451
9:40:56,-0.29428
9:40:58,-0.30752
9:41:00,-0.32076
9:41:02,-0.34171
9:41:04,-0.36569
9:41:06,-0.38968
9:41:08,-0.41367
9:41:10,-0.43586
9:41:12,-0.45735
9:41:14,-0.47883
9:41:16,-0.50031
9:41:18,-0.5171
9:41:20,-0.53207
9:41:22,-0.54705
9:41:24,-0.56203
9:41:26,-0.577
9:41:28,-0.59198
9:41:30,-0.60172
9:41:32,-0.60938
9:41:34,-0.61705
9:41:36,-0.62471
9:41:38,-0.63238
9:41:40,-0.64004
9:41:42,-0.64771
9:41:44,-0.64732
9:41:46,-0.64364
9:41:48,-0.63997
9:41:50,-0.62991
9:41:52,-0.61733
9:41:54,-0.60476
9:41:56,-0.59218
9:41:58,-0.5796
9:42:00,-0.56702
9:42:02,-0.55659
9:42:04,-0.54702
9:42:06,-0.53745
9:42:08,-0.52787
9:42:10,-0.5183
9:42:12,-0.50873
9:42:14,-0.50935
9:42:16,-0.51404
9:42:18,-0.51873
9:42:20,-0.52342
9:42:22,-0.52932
9:42:24,-0.53569
9:42:26,-0.54207
9:42:28,-0.54845
9:42:30,-0.55482
9:42:32,-0.56925
9:42:34,-0.57423
9:42:36,-0.60678
9:42:38,-0.64034
9:42:40,-0.66909
9:42:42,-0.69784
9:42:44,-0.72659
9:42:46,-0.76438
9:42:48,-0.80578
9:42:50,-0.84719
9:42:52,-0.88859
9:42:54,-0.93
9:42:56,-0.9714
9:42:58,-0.99528
9:43:00,-0.99999
9:43:02,-0.99999
9:43:04,-0.99998
9:43:06,-0.99997
9:43:08,-0.99996
9:43:10,-0.99996
9:43:12,-0.99995
9:43:14,-0.99994
9:43:16,-0.99993
9:43:18,-0.99992
9:43:20,-0.99992
9:43:22,-0.99991
9:43:24,-1
9:43:26,-1
9:43:28,-1
9:43:30,-1
9:43:32,-1
9:43:34,-1
9:43:36,-1
9:43:38,-1
9:43:40,-1
9:43:42,-1
9:43:44,-1
9:43:46,-1
9:43:48,-1
9:43:50,-1
9:43:52,-1
9:43:54,-1
9:43:56,-1
9:43:58,-1
9:44:00,-1
9:44:02,-1
9:44:04,-1
9:44:06,-1
9:44:08,-1
9:44:10,-1
9:44:12,-1
9:44:14,-1
9:44:16,-1
9:44:18,-1
9:44:20,-1
9:44:22,-1
9:44:24,-1
9:44:26,-1
9:44:28,-1
9:44:30,-1
9:44:32,-1
9:44:34,-1
9:44:36,-1
9:44:38,-1
9:44:40,-1
9:44:42,-1
9:44:44,-1
9:44:46,-1
9:44:48,-1
9:44:50,-1
9:44:52,-1
9:44:54,-1
9:44:56,-1
9:44:58,-0.99332
9:45:00,-0.97526
9:45:02,-0.9417
9:45:04,-0.93297
9:45:06,-0.8588
9:45:08,-0.79291
9:45:10,-0.73604
9:45:12,-0.6704
9:45:14,-0.60201
9:45:16,-0.52439
9:45:18,-0.44402
9:45:20,-0.35865
9:45:22,-0.27178
9:45:24,-0.18491
9:45:26,-0.09804
9:45:28,-0.01117
9:45:30,0.0757
9:45:32,0.16257
9:45:34,0.24944
9:45:36,0.32805
9:45:38,0.40415
9:45:40,0.42126
9:45:42,0.52294
9:45:44,0.59839
9:45:46,0.65641
9:45:48,0.73475
9:45:50,0.78328
9:45:52,0.82073
9:45:54,0.84959
9:45:56,0.87578
9:45:58,0.8684
9:46:00,0.88875
9:46:02,0.90452
9:46:04,0.91541
9:46:06,0.9263
9:46:08,0.93719
9:46:10,0.94808
9:46:12,0.95898
9:46:14,0.96451
9:46:16,0.96848
9:46:18,0.97244
9:46:20,0.97641
9:46:22,0.98038
9:46:24,0.98434
9:46:26,0.98831
9:46:28,0.98985
9:46:30,0.99065
9:46:32,0.98128
9:46:34,0.96889
9:46:36,0.94938
9:46:38,0.92773
9:46:40,0.90608
9:46:42,0.88443
9:46:44,0.86278
9:46:46,0.85777
9:46:48,0.8154
9:46:50,0.77508
9:46:52,0.73919
9:46:54,0.70331
9:46:56,0.66743
9:46:58,0.63154
9:47:00,0.59566
9:47:02,0.55978
9:47:04,0.52389
9:47:06,0.48801
9:47:08,0.45756
9:47:10,0.42872
9:47:12,0.39988
9:47:14,0.38091
9:47:16,0.36485
9:47:18,0.34879
9:47:20,0.33273
9:47:22,0.31667
9:47:24,0.30061
9:47:26,0.27622
9:47:28,0.24933
9:47:30,0.22243
9:47:32,0.19554
9:47:34,0.16542
9:47:36,0.13437
9:47:38,0.10331
9:47:40,0.09629
9:47:42,0.04925
9:47:44,0.01203
9:47:46,-0.01772
9:47:48,-0.04746
9:47:50,-0.07721
9:47:52,-0.08411
9:47:54,-0.12028
9:47:56,-0.14329
9:47:58,-0.15905
9:48:00,-0.1748
9:48:02,-0.19056
9:48:04,-0.20077
9:48:06,-0.20934
9:48:08,-0.21792
9:48:10,-0.22649
9:48:12,-0.23507
9:48:14,-0.24045
9:48:16,-0.24491
9:48:18,-0.24936
9:48:20,-0.25382
9:48:22,-0.25828
9:48:24,-0.26274
9:48:26,-0.25801
9:48:28,-0.25043
9:48:30,-0.24285
9:48:32,-0.22423
9:48:34,-0.20217
9:48:36,-0.18012
9:48:38,-0.14908
9:48:40,-0.14071
9:48:42,-0.07709
9:48:44,-0.0216
9:48:46,-0.09217
9:48:48,-0.09754
9:48:50,-0.09195
9:48:52,-0.08636
9:48:54,-0.08077
9:48:56,-0.07518
9:48:58,-0.06959
9:49:00,-0.064
9:49:02,-0.06111
9:49:04,-0.06751
9:49:06,-0.07391
9:49:08,-0.08031
9:49:10,-0.08671
9:49:12,-0.09311
9:49:14,-0.09951
9:49:16,-0.10532
9:49:18,-0.1092
9:49:20,-0.11308
9:49:22,-0.11396
9:49:24,-0.10459
9:49:26,-0.09523
9:49:28,-0.08586
9:49:30,-0.0765
9:49:32,-0.06713
9:49:34,-0.05963
9:49:36,-0.05843
9:49:38,-0.05969
9:49:40,-0.06952
9:49:42,-0.07935
9:49:44,-0.08918
9:49:46,-0.09776
9:49:48,-0.10198
9:49:50,-0.10621
9:49:52,-0.11133
9:49:54,-0.11962
9:49:56,-0.12791
9:49:58,-0.1362
9:50:00,-0.14449
9:50:02,-0.15141
9:50:04,-0.15348
9:50:06,-0.15556
9:50:08,-0.15763
9:50:10,-0.15757
9:50:12,-0.15023
9:50:14,-0.14081
9:50:16,-0.12437
9:50:18,-0.10793
9:50:20,-0.09149
9:50:22,-0.07517
9:50:24,-0.0593
9:50:26,-0.04342
9:50:28,-0.02754
9:50:30,-0.01166
9:50:32,0.00421
9:50:34,0.02009
9:50:36,0.03339
9:50:38,0.03753
9:50:40,0.04166
9:50:42,0.04381
9:50:44,0.03926
9:50:46,0.03471
9:50:48,0.03016
9:50:50,0.02319
9:50:52,0.00776
9:50:54,-0.00767
9:50:56,-0.0227
9:50:58,-0.0363
9:51:00,-0.0499
9:51:02,-0.0635
9:51:04,-0.0771
9:51:06,-0.0907
9:51:08,-0.1043
9:51:10,-0.1179
9:51:12,-0.12926
9:51:14,-0.13258
9:51:16,-0.1359
9:51:18,-0.13922
9:51:20,-0.14254
9:51:22,-0.14455
9:51:24,-0.14207
9:51:26,-0.13959
9:51:28,-0.13712
9:51:30,-0.13464
9:51:32,-0.13216
9:51:34,-0.12968
9:51:36,-0.1272
9:51:38,-0.12473
9:51:40,-0.12225
9:51:42,-0.11977
9:51:44,-0.11971
9:51:46,-0.12804
9:51:48,-0.13637
9:51:50,-0.1447
9:51:52,-0.15437
9:51:54,-0.16865
9:51:56,-0.18294
9:51:58,-0.19722
9:52:00,-0.2115
9:52:02,-0.22579
9:52:04,-0.24007
9:52:06,-0.25435
9:52:08,-0.26864
9:52:10,-0.28633
9:52:12,-0.3092
9:52:14,-0.31321
9:52:16,-0.33162
9:52:18,-0.35191
9:52:20,-0.37221
9:52:22,-0.3925
9:52:24,-0.41279
9:52:26,-0.43308
9:52:28,-0.45338
9:52:30,-0.47367
9:52:32,-0.49173
9:52:34,-0.50192
9:52:36,-0.51212
9:52:38,-0.51896
9:52:40,-0.51395
9:52:42,-0.50585
9:52:44,-0.48662
9:52:46,-0.46353
9:52:48,-0.42728
9:52:50,-0.38714
9:52:52,-0.33297
9:52:54,-0.2788
9:52:56,-0.22462
9:52:58,-0.1687
9:53:00,-0.10662
9:53:02,-0.04453
9:53:04,0.02018
9:53:06,0.09388
9:53:08,0.16758
9:53:10,0.25822
9:53:12,0.37569
9:53:14,0.39136
9:53:16,0.46124
9:53:18,0.53112
9:53:20,0.59722
9:53:22,0.64684
9:53:24,0.67985
9:53:26,0.69642
9:53:28,0.71299
9:53:30,0.72956
9:53:32,0.74281
9:53:34,0.74439
9:53:36,0.74596
9:53:38,0.74469
9:53:40,0.73349
9:53:42,0.71944
9:53:44,0.69512
9:53:46,0.67081
9:53:48,0.64649
9:53:50,0.62218
9:53:52,0.59786
9:53:54,0.57355
9:53:56,0.54923
9:53:58,0.52492
9:54:00,0.5006
9:54:02,0.47795
9:54:04,0.46108
9:54:06,0.44421
9:54:08,0.42735
9:54:10,0.41048
9:54:12,0.39699
9:54:14,0.39552
9:54:16,0.39405
9:54:18,0.39478
9:54:20,0.40305
9:54:22,0.41437
9:54:24,0.4363
9:54:26,0.45823
9:54:28,0.48016
9:54:30,0.50209
9:54:32,0.52405
9:54:34,0.54612
9:54:36,0.5682
9:54:38,0.59027
9:54:40,0.61235
9:54:42,0.63442
9:54:44,0.65649
9:54:46,0.67857
9:54:48,0.70064
9:54:50,0.72271
9:54:52,0.74479
9:54:54,0.76566
9:54:56,0.78234
9:54:58,0.79902
9:55:00,0.81277
9:55:02,0.81648
9:55:04,0.81792
9:55:06,0.81146
9:55:08,0.805
9:55:10,0.79501
9:55:12,0.7775
9:55:14,0.77412
9:55:16,0.75912
9:55:18,0.74037
9:55:20,0.70833
9:55:22,0.67629
9:55:24,0.64425
9:55:26,0.61221
9:55:28,0.58017
9:55:30,0.54813
9:55:32,0.51472
9:55:34,0.4765
9:55:36,0.43827
9:55:38,0.40005
9:55:40,0.36284
9:55:42,0.32918
9:55:44,0.29552
9:55:46,0.26186
9:55:48,0.22975
9:55:50,0.20303
9:55:52,0.1763
9:55:54,0.14957
9:55:56,0.12284
9:55:58,0.09611
9:56:00,0.06938
9:56:02,0.04492
9:56:04,0.02818
9:56:06,0.01145
9:56:08,-0.00214
9:56:10,-0.00446
9:56:12,-0.00678
9:56:14,-0.00645
9:56:16,0.00294
9:56:18,0.01467
9:56:20,0.03482
9:56:22,0.05496
9:56:24,0.07773
9:56:26,0.10954
9:56:28,0.14136
9:56:30,0.17318
9:56:32,0.20425
9:56:34,0.23268
9:56:36,0.26112
9:56:38,0.28658
9:56:40,0.30164
9:56:42,0.3167
9:56:44,0.32843
9:56:46,0.32877
9:56:48,0.32912
9:56:50,0.32946
9:56:52,0.3298
9:56:54,0.33014
9:56:56,0.33049
9:56:58,0.33083
9:57:00,0.33117
9:57:02,0.33151
9:57:04,0.33186
9:57:06,0.3322
9:57:08,0.33254
9:57:10,0.33183
9:57:12,0.3275
9:57:14,0.32068
9:57:16,0.30511
9:57:18,0.28954
9:57:20,0.27397
9:57:22,0.25599
9:57:24,0.22243
9:57:26,0.19554
9:57:28,0.16542
9:57:30,0.13437
9:57:32,0.10331
9:57:34,0.09629
9:57:36,0.04925
9:57:38,0.01203
9:57:40,-0.01772
9:57:42,-0.04746
9:57:44,-0.07721
9:57:46,-0.08411
9:57:48,-0.12028
9:57:50,-0.14329
9:57:52,-0.15905
9:57:54,-0.1748
9:57:56,-0.19056
9:57:58,-0.20077
9:58:00,-0.20934
9:58:02,-0.21792
9:58:04,-0.22649
9:58:06,-0.23507
9:58:08,-0.24045
9:58:10,-0.24491
9:58:12,-0.24936
9:58:14,-0.25382
9:58:16,-0.25828
9:58:18,-0.26274
9:58:20,-0.25801
9:58:22,-0.25043
9:58:24,-0.24285
9:58:26,-0.22423
9:58:28,-0.20217
9:58:30,-0.18012
9:58:32,-0.14908
9:58:34,-0.14071
9:58:36,-0.07709
9:58:38,-0.0216
9:58:40,0.02466
9:58:42,0.07092
9:58:44,0.11718
9:58:46,0.16344
9:58:48,0.2097
9:58:50,0.25595
9:58:52,0.30221
9:58:54,0.34511
9:58:56,0.38695
9:58:58,0.42878
9:59:00,0.47062
9:59:02,0.5052
9:59:04,0.53754
9:59:06,0.56987
9:59:08,0.59456
9:59:10,0.61682
9:59:12,0.63908
9:59:14,0.66134
9:59:16,0.67515
9:59:18,0.68621
9:59:20,0.69726
9:59:22,0.70788
9:59:24,0.71835
9:59:26,0.72882
9:59:28,0.73929
9:59:30,0.75514
9:59:32,0.77269
9:59:34,0.77691
9:59:36,0.80236
9:59:38,0.81897
9:59:40,0.83015
9:59:42,0.84134
9:59:44,0.85253
9:59:46,0.8513
9:59:48,0.84597
9:59:50,0.83183
9:59:52,0.81495
9:59:54,0.79189
9:59:56,0.76683
9:59:58,0.74177
10:00:00,0.72569
10:00:02,0.71253
10:00:04,0.70977
10:00:06,0.7104
10:00:08,0.71104
10:00:10,0.72297
10:00:12,0.73846
10:00:14,0.75394
10:00:16,0.76943
10:00:18,0.79038
10:00:20,0.81307
10:00:22,0.83576
10:00:24,0.85844
10:00:26,0.88113
10:00:28,0.90382
10:00:30,0.00633
10:00:32,0.00628
10:00:34,-0.00434
10:00:36,-0.01892
10:00:38,-0.04334
10:00:40,-0.07157
10:00:42,-0.09979
10:00:44,-0.13112
10:00:46,-0.16364
10:00:48,-0.19615
10:00:50,-0.22867
10:00:52,-0.26119
10:00:54,-0.29371
10:00:56,-0.32622
10:00:58,-0.34946
10:01:00,-0.36929
10:01:02,-0.38911
10:01:04,-0.40184
10:01:06,-0.41182
10:01:08,-0.4218
10:01:10,-0.43177
10:01:12,-0.43439
10:01:14,-0.43426
10:01:16,-0.43414
10:01:18,-0.42454
10:01:20,-0.41137
10:01:22,-0.39819
10:01:24,-0.38502
10:01:26,-0.37184
10:01:28,-0.35867
10:01:30,-0.34549
10:01:32,-0.32724
10:01:34,-0.30705
10:01:36,-0.28687
10:01:38,-0.26668
10:01:40,-0.26106
10:01:42,-0.24892
10:01:44,-0.23234
10:01:46,-0.21577
10:01:48,-0.1992
10:01:50,-0.18631
10:01:52,-0.17482
10:01:54,-0.16115
10:01:56,-0.14665
10:01:58,-0.13524
10:02:00,-0.125
10:02:02,-0.11477
10:02:04,-0.10453
10:02:06,-0.09429
10:02:08,-0.07864
10:02:10,-0.06101
10:02:12,-0.04337
10:02:14,-0.02574
10:02:16,-0.0081
10:02:18,0.00954
10:02:20,0.02717
10:02:22,0.04481
10:02:24,0.06597
10:02:26,0.08842
10:02:28,0.11088
10:02:30,0.13333
10:02:32,0.15668
10:02:34,0.18037
10:02:36,0.20406
10:02:38,0.22774
10:02:40,0.24362
10:02:42,0.25658
10:02:44,0.26954
10:02:46,0.28249
10:02:48,0.29281
10:02:50,0.30216
10:02:52,0.3115
10:02:54,0.32084
10:02:56,0.33018
10:02:58,0.3452
10:03:00,0.36234
10:03:02,0.37947
10:03:04,0.3966
10:03:06,0.42106
10:03:08,0.44828
10:03:10,0.4755
10:03:12,0.49512
10:03:14,0.51564
10:03:16,0.54415
10:03:18,0.57206
10:03:20,0.59975
10:03:22,0.62744
10:03:24,0.6607
10:03:26,0.69609
10:03:28,0.73149
10:03:30,0.76689
10:03:32,0.80228
10:03:34,0.82814
10:03:36,0.85042
10:03:38,0.8727
10:03:40,0.89095
10:03:42,0.90768
10:03:44,0.92441
10:03:46,0.94113
10:03:48,0.95786
10:03:50,0.97459
10:03:52,0.99132
10:03:54,0.99578
10:03:56,0.99561
10:03:58,0.99545
10:04:00,0.99528
10:04:02,0.99512
10:04:04,0.99495
10:04:06,0.99479
10:04:08,0.99462
10:04:10,0.99446
10:04:12,0.99429
10:04:14,0.99412
10:04:16,0.99396
10:04:18,0.99379
10:04:20,0.99363
10:04:22,0.99346
10:04:24,0.9933
10:04:26,0.98607
10:04:28,0.97624
10:04:30,0.96641
10:04:32,0.95141
10:04:34,0.93449
10:04:36,0.91758
10:04:38,0.90067
10:04:40,0.88375
10:04:42,0.86684
10:04:44,0.84993
10:04:46,0.83301
10:04:48,0.8161
10:04:50,0.7994
10:04:52,0.78279
10:04:54,0.76618
10:04:56,0.74957
10:04:58,0.73296
10:05:00,0.71635
10:05:02,0.69974
10:05:04,0.68313
10:05:06,0.66652
10:05:08,0.64991
10:05:10,0.6333
10:05:12,0.61633
10:05:14,0.59922
10:05:16,0.58212
10:05:18,0.56501
10:05:20,0.5479
10:05:22,0.5308
10:05:24,0.51923
10:05:26,0.50974
10:05:28,0.50026
10:05:30,0.49078
10:05:32,0.48129
10:05:34,0.47181
10:05:36,0.46604
10:05:38,0.4617
10:05:40,0.45736
10:05:42,0.45302
10:05:44,0.44868
10:05:46,0.44435
10:05:48,0.44001
10:05:50,0.43567
10:05:52,0.43573
10:05:54,0.43747
10:05:56,0.4392
10:05:58,0.44094
10:06:00,0.44268
10:06:02,0.44442
10:06:04,0.44615
10:06:06,0.44668
10:06:08,0.44676
10:06:10,0.44684
10:06:12,0.44691
10:06:14,0.44699
10:06:16,0.44706
10:06:18,0.44714
10:06:20,0.44721
10:06:22,0.44729
10:06:24,0.45415
10:06:26,0.46351
10:06:28,0.47287
10:06:30,0.48223
10:06:32,0.49426
10:06:34,0.50733
10:06:36,0.5204
10:06:38,0.53348
10:06:40,0.54655
10:06:42,0.55348
10:06:44,0.55811
10:06:46,0.56274
10:06:48,0.56738
10:06:50,0.57201
10:06:52,0.57664
10:06:54,0.58127
10:06:56,0.5859
10:06:58,0.59053
10:07:00,0.59089
10:07:02,0.58963
10:07:04,0.58836
10:07:06,0.5807
10:07:08,0.57064
10:07:10,0.56059
10:07:12,0.54604
10:07:14,0.52982
10:07:16,0.51359
10:07:18,0.49737
10:07:20,0.48115
10:07:22,0.46493
10:07:24,0.4487
10:07:26,0.43248
10:07:28,0.42205
10:07:30,0.41376
10:07:32,0.40547
10:07:34,0.3995
10:07:36,0.39443
10:07:38,0.38937
10:07:40,0.3843
10:07:42,0.37793
10:07:44,0.37105
10:07:46,0.36417
10:07:48,0.35729
10:07:50,0.3568
10:07:52,0.35866
10:07:54,0.37247
10:07:56,0.39086
10:07:58,0.40926
10:08:00,0.43219
10:08:02,0.45679
10:08:04,0.48139
10:08:06,0.506
10:08:08,0.5306
10:08:10,0.5552
10:08:12,0.5798
10:08:14,0.6044
10:08:16,0.62859
10:08:18,0.65263
10:08:20,0.67667
10:08:22,0.70071
10:08:24,0.72475
10:08:26,0.74879
10:08:28,0.77283
10:08:30,0.79033
10:08:32,0.80533
10:08:34,0.82033
10:08:36,0.83533
10:08:38,0.85033
10:08:40,0.86533
10:08:42,0.88033
10:08:44,0.89533
10:08:46,0.91033
10:08:48,0.91768
10:08:50,0.92217
10:08:52,0.92667
10:08:54,0.92147
10:08:56,0.91263
10:08:58,0.90379
10:09:00,0.88895
10:09:02,0.87188
10:09:04,0.8548
10:09:06,0.83773
10:09:08,0.81364
10:09:10,0.78682
10:09:12,0.76001
10:09:14,0.7332
10:09:16,0.70418
10:09:18,0.67436
10:09:20,0.64455
10:09:22,0.61473
10:09:24,0.58491
10:09:26,0.55509
10:09:28,0.53108
10:09:30,0.50932
10:09:32,0.48757
10:09:34,0.47496
10:09:36,0.46579
10:09:38,0.46473
10:09:40,0.46676
10:09:42,0.49101
10:09:44,0.52356
10:09:46,0.55611
10:09:48,0.5651
10:09:50,0.59517
10:09:52,0.63669
10:09:54,0.68375
10:09:56,0.73285
10:09:58,0.80275
10:10:00,0.842
10:10:02,0.86666
10:10:04,0.89133
10:10:06,0.90772
10:10:08,0.92093
10:10:10,0.93413
10:10:12,0.94733
10:10:14,0.95459
10:10:16,0.95964
10:10:18,0.96469
10:10:20,0.96975
10:10:22,0.9748
10:10:24,0.97985
10:10:26,0.98491
10:10:28,0.98703
10:10:30,0.98805
10:10:32,0.98906
10:10:34,0.99007
10:10:36,0.99109
10:10:38,0.9921
10:10:40,0.99311
10:10:42,0.99413
10:10:44,0.99514
10:10:46,0.99616
10:10:48,0.99717
10:10:50,0.99818
10:10:52,0.99846
10:10:54,0.99846
10:10:56,0.99846
10:10:58,0.99846
10:11:00,0.99846
10:11:02,0.99845
10:11:04,0.99845
10:11:06,0.99845
10:11:08,0.99845
10:11:10,0.99845
10:11:12,0.99845
10:11:14,0.99845
10:11:16,0.99844
10:11:18,0.99844
10:11:20,0.99844
10:11:22,0.99844
10:11:24,0.99844
10:11:26,0.99844
10:11:28,0.99844
10:11:30,0.99843
10:11:32,0.99843
10:11:34,0.99843
10:11:36,0.99843
10:11:38,0.99843
10:11:40,0.99843
10:11:42,0.99843
10:11:44,0.99842
10:11:46,0.99842
10:11:48,0.99842
10:11:50,0.99842
10:11:52,0.99842
10:11:54,0.99842
10:11:56,0.99842
10:11:58,0.99841
10:12:00,0.99841
10:12:02,0.99841
10:12:04,0.99841
10:12:06,0.99841
10:12:08,0.99841
10:12:10,0.9984
10:12:12,0.9984
10:12:14,0.9984
10:12:16,0.9984
10:12:18,0.9984
10:12:20,0.9984
10:12:22,0.9984
10:12:24,0.99839
10:12:26,0.99839
10:12:28,0.99839
10:12:30,0.99839
10:12:32,0.99839
10:12:34,0.99839
10:12:36,0.99839
10:12:38,0.99838
10:12:40,0.99838
10:12:42,0.99838
10:12:44,0.99838
10:12:46,0.99838
10:12:48,0.99838
10:12:50,0.99838
10:12:52,0.99837
10:12:54,0.99837
10:12:56,0.99837
10:12:58,0.99837
10:13:00,0.99837
10:13:02,0.99036
10:13:04,0.97925
10:13:06,0.95828
10:13:08,0.93365
10:13:10,0.90901
10:13:12,0.87947
10:13:14,0.84804
10:13:16,0.81661
10:13:18,0.78518
10:13:20,0.75375
10:13:22,0.72858
10:13:24,0.7058
10:13:26,0.68303
10:13:28,0.66193
10:13:30,0.64148
10:13:32,0.62103
