Time,RegA
11:36:48,0.1939
11:36:50,0.19394
11:36:52,0.1937
11:36:54,0.19361
11:36:56,0.19275
11:36:58,0.19161
11:37:00,0.19025
11:37:02,0.18841
11:37:04,0.18571
11:37:06,0.18209
11:37:08,0.17751
11:37:10,0.17182
11:37:12,0.16483
11:37:14,0.15665
11:37:16,0.14754
11:37:18,0.13783
11:37:20,0.12756
11:37:22,0.11688
11:37:24,0.10613
11:37:26,0.0951
11:37:28,0.08403
11:37:30,0.07289
11:37:32,0.06176
11:37:34,0.05074
11:37:36,0.03984
11:37:38,0.02907
11:37:40,0.01864
11:37:42,0.00867
11:37:44,-0.00094
11:37:46,-0.01019
11:37:48,-0.01891
11:37:50,-0.02115
11:37:52,-0.03201
11:37:54,-0.03577
11:37:56,-0.04403
11:37:58,-0.05028
11:38:00,-0.05474
11:38:02,-0.05924
11:38:04,-0.06379
11:38:06,-0.06841
11:38:08,-0.07311
11:38:10,-0.07787
11:38:12,-0.08251
11:38:14,-0.08697
11:38:16,-0.09133
11:38:18,-0.09558
11:38:20,-0.09992
11:38:22,-0.1043
11:38:24,-0.10857
11:38:26,-0.11283
11:38:28,-0.11705
11:38:30,-0.11812
11:38:32,-0.12374
11:38:34,-0.12818
11:38:36,-0.13134
11:38:38,-0.13406
11:38:40,-0.13642
11:38:42,-0.1384
11:38:44,-0.14
11:38:46,-0.14113
11:38:48,-0.14181
11:38:50,-0.14219
11:38:52,-0.1425
11:38:54,-0.14264
11:38:56,-0.14259
11:38:58,-0.14241
11:39:00,-0.14207
11:39:02,-0.14158
11:39:04,-0.14094
11:39:06,-0.14018
11:39:08,-0.13935
11:39:10,-0.13853
11:39:12,-0.13775
11:39:14,-0.13694
11:39:16,-0.13615
11:39:18,-0.13534
11:39:20,-0.13514
11:39:22,-0.13387
11:39:24,-0.13287
11:39:26,-0.13219
11:39:28,-0.13164
11:39:30,-0.13129
11:39:32,-0.13126
11:39:34,-0.13163
11:39:36,-0.13256
11:39:38,-0.134
11:39:40,-0.13587
11:39:42,-0.13809
11:39:44,-0.14031
11:39:46,-0.14247
11:39:48,-0.1445
11:39:50,-0.14645
11:39:52,-0.14831
11:39:54,-0.14878
11:39:56,-0.15005
11:39:58,-0.15228
11:40:00,-0.15336
11:40:02,-0.15377
11:40:04,-0.15395
11:40:06,-0.15401
11:40:08,-0.15398
11:40:10,-0.15377
11:40:12,-0.15342
11:40:14,-0.15306
11:40:16,-0.15283
11:40:18,-0.1527
11:40:20,-0.15266
11:40:22,-0.15269
11:40:24,-0.15282
11:40:26,-0.15286
11:40:28,-0.15303
11:40:30,-0.15318
11:40:32,-0.1534
11:40:34,-0.15375
11:40:36,-0.15431
11:40:38,-0.15447
11:40:40,-0.15506
11:40:42,-0.15687
11:40:44,-0.15856
11:40:46,-0.16022
11:40:48,-0.16226
11:40:50,-0.16285
11:40:52,-0.16688
11:40:54,-0.17092
11:40:56,-0.17465
11:40:58,-0.17844
11:41:00,-0.18223
11:41:02,-0.18617
11:41:04,-0.19036
11:41:06,-0.19479
11:41:08,-0.19919
11:41:10,-0.20368
11:41:12,-0.20818
11:41:14,-0.21246
11:41:16,-0.21664
11:41:18,-0.22073
11:41:20,-0.22479
11:41:22,-0.22892
11:41:24,-0.23377
11:41:26,-0.23873
11:41:28,-0.24372
11:41:30,-0.24865
11:41:32,-0.25338
11:41:34,-0.258
11:41:36,-0.26307
11:41:38,-0.26832
11:41:40,-0.27383
11:41:42,-0.27978
11:41:44,-0.28616
11:41:46,-0.29291
11:41:48,-0.3001
11:41:50,-0.30206
11:41:52,-0.31356
11:41:54,-0.3239
11:41:56,-0.33241
11:41:58,-0.34112
11:42:00,-0.34982
11:42:02,-0.35862
11:42:04,-0.36779
11:42:06,-0.37732
11:42:08,-0.387
11:42:10,-0.39679
11:42:12,-0.40662
11:42:14,-0.41647
11:42:16,-0.42632
11:42:18,-0.43609
11:42:20,-0.44568
11:42:22,-0.45515
11:42:24,-0.46448
11:42:26,-0.47366
11:42:28,-0.48273
11:42:30,-0.49172
11:42:32,-0.50028
11:42:34,-0.50844
11:42:36,-0.51632
11:42:38,-0.52428
11:42:40,-0.53238
11:42:42,-0.54049
11:42:44,-0.54852
11:42:46,-0.55653
11:42:48,-0.56445
11:42:50,-0.57225
11:42:52,-0.58001
11:42:54,-0.58764
11:42:56,-0.5952
11:42:58,-0.60287
11:43:00,-0.61052
11:43:02,-0.61803
11:43:04,-0.62596
11:43:06,-0.63423
11:43:08,-0.63647
11:43:10,-0.64264
11:43:12,-0.65128
11:43:14,-0.65997
11:43:16,-0.66872
11:43:18,-0.6762
11:43:20,-0.68217
11:43:22,-0.68668
11:43:24,-0.69072
11:43:26,-0.6919
11:43:28,-0.69055
11:43:30,-0.68768
11:43:32,-0.6836
11:43:34,-0.67849
11:43:36,-0.67239
11:43:38,-0.66574
11:43:40,-0.65836
11:43:42,-0.6504
11:43:44,-0.64191
11:43:46,-0.633
11:43:48,-0.62382
11:43:50,-0.6213
11:43:52,-0.60781
11:43:54,-0.59595
11:43:56,-0.58652
11:43:58,-0.5771
11:44:00,-0.56773
11:44:02,-0.55842
11:44:04,-0.54916
11:44:06,-0.53996
11:44:08,-0.53746
11:44:10,-0.5306
11:44:12,-0.51613
11:44:14,-0.5066
11:44:16,-0.49999
11:44:18,-0.49393
11:44:20,-0.49236
11:44:22,-0.48504
11:44:24,-0.47906
11:44:26,-0.47489
11:44:28,-0.47103
11:44:30,-0.46999
11:44:32,-0.4645
11:44:34,-0.45958
11:44:36,-0.45565
11:44:38,-0.4516
11:44:40,-0.44746
11:44:42,-0.44309
11:44:44,-0.43844
11:44:46,-0.43374
11:44:48,-0.42892
11:44:50,-0.42762
11:44:52,-0.42063
11:44:54,-0.4145
11:44:56,-0.40978
11:44:58,-0.40514
11:45:00,-0.40053
11:45:02,-0.39605
11:45:04,-0.39177
11:45:06,-0.3877
11:45:08,-0.3839
11:45:10,-0.38036
11:45:12,-0.37717
11:45:14,-0.37421
11:45:16,-0.3715
11:45:18,-0.36902
11:45:20,-0.36683
11:45:22,-0.36489
11:45:24,-0.36321
11:45:26,-0.36172
11:45:28,-0.36032
11:45:30,-0.35899
11:45:32,-0.358
11:45:34,-0.3576
11:45:36,-0.35765
11:45:38,-0.35778
11:45:40,-0.35771
11:45:42,-0.35737
11:45:44,-0.35667
11:45:46,-0.3557
11:45:48,-0.35442
11:45:50,-0.35405
11:45:52,-0.35097
11:45:54,-0.34776
11:45:56,-0.34471
11:45:58,-0.34111
11:46:00,-0.3369
11:46:02,-0.33205
11:46:04,-0.3307
11:46:06,-0.32215
11:46:08,-0.31391
11:46:10,-0.30684
11:46:12,-0.29942
11:46:14,-0.29178
11:46:16,-0.28406
11:46:18,-0.27623
11:46:20,-0.26839
11:46:22,-0.26052
11:46:24,-0.25268
11:46:26,-0.24496
11:46:28,-0.23734
11:46:30,-0.23001
11:46:32,-0.22299
11:46:34,-0.2168
11:46:36,-0.21158
11:46:38,-0.21026
11:46:40,-0.20741
11:46:42,-0.20263
11:46:44,-0.20122
11:46:46,-0.19985
11:46:48,-0.19925
11:46:50,-0.19922
11:46:52,-0.19983
11:46:54,-0.20077
11:46:56,-0.20193
11:46:58,-0.20333
11:47:00,-0.20498
11:47:02,-0.20692
11:47:04,-0.2092
11:47:06,-0.21181
11:47:08,-0.21483
11:47:10,-0.21828
11:47:12,-0.22202
11:47:14,-0.22583
11:47:16,-0.22977
11:47:18,-0.23389
11:47:20,-0.23823
11:47:22,-0.242
11:47:24,-0.24503
11:47:26,-0.24782
11:47:28,-0.2502
11:47:30,-0.25223
11:47:32,-0.25398
11:47:34,-0.25561
11:47:36,-0.25715
11:47:38,-0.25878
11:47:40,-0.26055
11:47:42,-0.26253
11:47:44,-0.26478
11:47:46,-0.26734
11:47:48,-0.27023
11:47:50,-0.27105
11:47:52,-0.27619
11:47:54,-0.28104
11:47:56,-0.28509
11:47:58,-0.28933
11:48:00,-0.2937
11:48:02,-0.29884
11:48:04,-0.30444
11:48:06,-0.31035
11:48:08,-0.31654
11:48:10,-0.3229
11:48:12,-0.32934
11:48:14,-0.33567
11:48:16,-0.34192
11:48:18,-0.34792
11:48:20,-0.3495
11:48:22,-0.35748
11:48:24,-0.36401
11:48:26,-0.36866
11:48:28,-0.3731
11:48:30,-0.37726
11:48:32,-0.38091
11:48:34,-0.38404
11:48:36,-0.38654
11:48:38,-0.38863
11:48:40,-0.39061
11:48:42,-0.39244
11:48:44,-0.39412
11:48:46,-0.3958
11:48:48,-0.39743
11:48:50,-0.39787
11:48:52,-0.4
11:48:54,-0.40192
11:48:56,-0.4035
11:48:58,-0.40523
11:49:00,-0.40724
11:49:02,-0.41051
11:49:04,-0.41475
11:49:06,-0.41989
11:49:08,-0.4259
11:49:10,-0.43269
11:49:12,-0.44033
11:49:14,-0.44863
11:49:16,-0.45751
11:49:18,-0.46687
11:49:20,-0.47664
11:49:22,-0.48657
11:49:24,-0.49656
11:49:26,-0.50655
11:49:28,-0.50933
11:49:30,-0.5238
11:49:32,-0.53624
11:49:34,-0.5456
11:49:36,-0.5547
11:49:38,-0.55716
11:49:40,-0.57029
11:49:42,-0.58195
11:49:44,-0.59104
11:49:46,-0.59996
11:49:48,-0.60869
11:49:50,-0.6111
11:49:52,-0.62388
11:49:54,-0.63524
11:49:56,-0.64403
11:49:58,-0.65271
11:50:00,-0.66134
11:50:02,-0.66974
11:50:04,-0.67796
11:50:06,-0.68607
11:50:08,-0.69401
11:50:10,-0.70185
11:50:12,-0.70947
11:50:14,-0.7166
11:50:16,-0.72317
11:50:18,-0.72929
11:50:20,-0.73097
11:50:22,-0.73882
11:50:24,-0.74573
11:50:26,-0.74723
11:50:28,-0.75524
11:50:30,-0.76256
11:50:32,-0.76822
11:50:34,-0.77387
11:50:36,-0.77946
11:50:38,-0.78483
11:50:40,-0.78987
11:50:42,-0.79439
11:50:44,-0.79836
11:50:46,-0.8018
11:50:48,-0.80471
11:50:50,-0.80548
11:50:52,-0.80785
11:50:54,-0.80932
11:50:56,-0.80953
11:50:58,-0.80983
11:51:00,-0.80974
11:51:02,-0.80918
11:51:04,-0.8083
11:51:06,-0.80712
11:51:08,-0.80547
11:51:10,-0.80316
11:51:12,-0.80048
11:51:14,-0.79742
11:51:16,-0.79392
11:51:18,-0.79001
11:51:20,-0.78565
11:51:22,-0.78094
11:51:24,-0.77586
11:51:26,-0.77053
11:51:28,-0.76495
11:51:30,-0.75906
11:51:32,-0.75288
11:51:34,-0.74646
11:51:36,-0.73989
11:51:38,-0.73339
11:51:40,-0.72722
11:51:42,-0.72136
11:51:44,-0.7156
11:51:46,-0.7099
11:51:48,-0.70423
11:51:50,-0.70262
11:51:52,-0.69487
11:51:54,-0.68796
11:51:56,-0.68248
11:51:58,-0.67693
11:52:00,-0.67125
11:52:02,-0.66551
11:52:04,-0.65975
11:52:06,-0.65403
11:52:08,-0.64824
11:52:10,-0.64235
11:52:12,-0.63638
11:52:14,-0.63053
11:52:16,-0.62492
11:52:18,-0.61945
11:52:20,-0.61789
11:52:22,-0.60997
11:52:24,-0.60276
11:52:26,-0.59702
11:52:28,-0.59115
11:52:30,-0.58511
11:52:32,-0.58336
11:52:34,-0.57405
11:52:36,-0.56536
11:52:38,-0.55862
11:52:40,-0.55194
11:52:42,-0.54532
11:52:44,-0.53878
11:52:46,-0.5323
11:52:48,-0.52591
11:52:50,-0.52408
11:52:52,-0.51535
11:52:54,-0.50777
11:52:56,-0.50611
11:52:58,-0.50211
11:53:00,-0.49657
11:53:02,-0.48722
11:53:04,-0.48039
11:53:06,-0.47546
11:53:08,-0.47091
11:53:10,-0.46676
11:53:12,-0.46306
11:53:14,-0.45979
11:53:16,-0.4569
11:53:18,-0.45439
11:53:20,-0.45227
11:53:22,-0.45052
11:53:24,-0.44945
11:53:26,-0.44904
11:53:28,-0.44915
11:53:30,-0.4498
11:53:32,-0.45113
11:53:34,-0.45366
11:53:36,-0.45713
11:53:38,-0.46117
11:53:40,-0.46577
11:53:42,-0.47073
11:53:44,-0.47596
11:53:46,-0.48126
11:53:48,-0.48641
11:53:50,-0.49155
11:53:52,-0.49666
11:53:54,-0.50155
11:53:56,-0.50595
11:53:58,-0.50976
11:54:00,-0.51284
11:54:02,-0.51545
11:54:04,-0.51759
11:54:06,-0.51896
11:54:08,-0.51963
11:54:10,-0.51982
11:54:12,-0.5197
11:54:14,-0.51964
11:54:16,-0.51882
11:54:18,-0.51789
11:54:20,-0.51673
11:54:22,-0.51515
11:54:24,-0.51319
11:54:26,-0.51086
11:54:28,-0.50828
11:54:30,-0.5055
11:54:32,-0.50255
11:54:34,-0.49939
11:54:36,-0.49598
11:54:38,-0.49223
11:54:40,-0.48821
11:54:42,-0.48387
11:54:44,-0.47923
11:54:46,-0.40616
11:54:48,-0.37973
11:54:50,-0.37854
11:54:52,-0.37193
11:54:54,-0.36925
11:54:56,-0.36156
11:54:58,-0.35438
11:55:00,-0.34844
11:55:02,-0.34235
11:55:04,-0.34061
11:55:06,-0.33156
11:55:08,-0.32799
11:55:10,-0.31858
11:55:12,-0.31005
11:55:14,-0.30338
11:55:16,-0.29722
11:55:18,-0.29103
11:55:20,-0.33258
11:55:22,-0.34855
11:55:24,-0.34106
11:55:26,-0.33352
11:55:28,-0.32594
11:55:30,-0.31825
11:55:32,-0.31058
11:55:34,-0.2815
11:55:36,-0.26771
11:55:38,-0.26112
11:55:40,-0.25431
11:55:42,-0.24787
11:55:44,-0.24123
11:55:46,-0.23453
11:55:48,-0.22758
11:55:50,-0.22041
11:55:52,-0.21304
11:55:54,-0.2054
11:55:56,-0.19763
11:55:58,-0.18958
11:56:00,-0.18119
11:56:02,-0.17292
11:56:04,-0.16494
11:56:06,-0.15703
11:56:08,-0.14907
11:56:10,-0.14119
11:56:12,-0.13325
11:56:14,-0.12542
11:56:16,-0.11774
11:56:18,-0.10974
11:56:20,-0.10153
11:56:22,-0.0933
11:56:24,-0.08506
11:56:26,-0.07679
11:56:28,-0.06827
11:56:30,-0.05952
11:56:32,-0.0507
11:56:34,-0.04212
11:56:36,-0.03337
11:56:38,-0.02439
11:56:40,-0.01529
11:56:42,-0.00619
11:56:44,0.00293
11:56:46,0.01213
11:56:48,0.02142
11:56:50,0.0309
11:56:52,0.04062
11:56:54,0.05047
11:56:56,0.06067
11:56:58,0.07118
11:57:00,0.08184
11:57:02,0.09291
11:57:04,0.10433
11:57:06,0.11473
11:57:08,0.12587
11:57:10,0.13721
11:57:12,0.14848
11:57:14,0.15968
11:57:16,0.17079
11:57:18,0.18196
11:57:20,0.19336
11:57:22,0.20358
11:57:24,0.21347
11:57:26,0.22351
11:57:28,0.23375
11:57:30,0.24411
11:57:32,0.25479
11:57:34,0.2657
11:57:36,0.27682
11:57:38,0.27998
11:57:40,0.32319
11:57:42,0.36289
11:57:44,0.38046
11:57:46,0.39431
11:57:48,0.4086
11:57:50,0.42312
11:57:52,0.43796
11:57:54,0.453
11:57:56,0.46811
11:57:58,0.48357
11:58:00,0.49916
11:58:02,0.51454
11:58:04,0.52974
11:58:06,0.54473
11:58:08,0.55952
11:58:10,0.57415
11:58:12,0.58848
11:58:14,0.60271
11:58:16,0.61673
11:58:18,0.63056
11:58:20,0.64427
11:58:22,0.65776
11:58:24,0.67103
11:58:26,0.68422
11:58:28,0.6972
11:58:30,0.70994
11:58:32,0.72259
11:58:34,0.73505
11:58:36,0.74736
11:58:38,0.75946
11:58:40,0.77141
11:58:42,0.78329
11:58:44,0.79496
11:58:46,0.80642
11:58:48,0.81781
11:58:50,0.82901
11:58:52,0.84006
11:58:54,0.85091
11:58:56,0.8617
11:58:58,0.87233
11:59:00,0.8828
11:59:02,0.89313
11:59:04,0.90341
11:59:06,0.91347
11:59:08,0.92337
11:59:10,0.93323
11:59:12,0.94293
11:59:14,0.95251
11:59:16,0.96192
11:59:18,0.97119
11:59:20,0.98035
11:59:22,0.98941
11:59:24,0.99771
11:59:26,1
11:59:28,1
11:59:30,1
11:59:32,1
11:59:34,1
11:59:36,1
11:59:38,1
11:59:40,1
11:59:42,1
11:59:44,1
11:59:46,1
11:59:48,1
11:59:50,1
11:59:52,1
11:59:54,1
11:59:56,1
11:59:58,1
12:00:00,1
12:00:02,1
12:00:04,1
12:00:06,1
12:00:08,1
12:00:10,1
12:00:12,1
12:00:14,1
12:00:16,1
12:00:18,1
12:00:20,1
12:00:22,1
12:00:24,1
12:00:26,1
12:00:28,1
12:00:30,1
12:00:32,1
12:00:34,1
12:00:36,-0.2155
12:00:38,-0.23133
12:00:40,-0.24689
12:00:42,-0.26235
12:00:44,-0.27784
12:00:46,-0.29342
12:00:48,-0.30881
12:00:50,-0.32408
12:00:52,-0.33922
12:00:54,-0.35425
12:00:56,-0.35805
12:00:58,-0.38039
12:01:00,-0.39907
12:01:02,-0.41394
12:01:04,-0.42878
12:01:06,-0.44361
12:01:08,-0.45854
12:01:10,-0.47332
12:01:12,-0.48826
12:01:14,-0.50329
12:01:16,-0.51821
12:01:18,-0.53323
12:01:20,-0.54827
12:01:22,-0.56334
12:01:24,-0.57817
12:01:26,-0.59273
12:01:28,-0.60707
12:01:30,-0.62133
12:01:32,-0.63531
12:01:34,-0.64915
12:01:36,-0.66286
12:01:38,-0.67633
12:01:40,-0.68963
12:01:42,-0.70276
12:01:44,-0.71578
12:01:46,-0.72847
12:01:48,-0.74054
12:01:50,-0.752
12:01:52,-0.76281
12:01:54,-0.77319
12:01:56,-0.77579
12:01:58,-0.79024
12:02:00,-0.80188
12:02:02,-0.81093
12:02:04,-0.81975
12:02:06,-0.82833
12:02:08,-0.83665
12:02:10,-0.84447
12:02:12,-0.85174
12:02:14,-0.85861
12:02:16,-0.86495
12:02:18,-0.87079
12:02:20,-0.87625
12:02:22,-0.87758
12:02:24,-0.88428
12:02:26,-0.88934
12:02:28,-0.89265
12:02:30,-0.89564
12:02:32,-0.89856
12:02:34,-0.90143
12:02:36,-0.90421
12:02:38,-0.90694
12:02:40,-0.90963
12:02:42,-0.91227
12:02:44,-0.91476
12:02:46,-0.9173
12:02:48,-0.91985
12:02:50,-0.92237
12:02:52,-0.923
12:02:54,-0.92675
12:02:56,-0.92799
12:02:58,-0.93149
12:03:00,-0.9343
12:03:02,-0.9365
12:03:04,-0.93854
12:03:06,-0.94024
12:03:08,-0.94171
12:03:10,-0.94313
12:03:12,-0.94452
12:03:14,-0.94587
12:03:16,-0.94722
12:03:18,-0.94862
12:03:20,-0.95013
12:03:22,-0.95171
12:03:24,-0.95339
12:03:26,-0.95518
12:03:28,-0.95708
12:03:30,-0.95906
12:03:32,-0.96106
12:03:34,-0.96299
12:03:36,-0.96487
12:03:38,-0.96669
12:03:40,-0.96842
12:03:42,-0.97007
12:03:44,-0.97165
12:03:46,-0.97321
12:03:48,-0.97476
12:03:50,-0.97627
12:03:52,-0.97762
12:03:54,-0.97869
12:03:56,-0.97894
12:03:58,-0.97997
12:04:00,-0.98082
12:04:02,-0.98161
12:04:04,-0.98248
12:04:06,-0.98342
12:04:08,-0.98439
12:04:10,-0.98547
12:04:12,-0.98678
12:04:14,-0.98827
12:04:16,-0.98997
12:04:18,-0.99186
12:04:20,-0.99393
12:04:22,-0.99445
12:04:24,-0.99744
12:04:26,-0.9996
12:04:28,-1
12:04:30,-1
12:04:32,-1
12:04:34,-1
12:04:36,-1
12:04:38,-1
12:04:40,-1
12:04:42,-1
12:04:44,-1
12:04:46,-1
12:04:48,-1
12:04:50,-1
12:04:52,-1
12:04:54,-1
12:04:56,-1
12:04:58,-1
12:05:00,-1
12:05:02,-1
12:05:04,-1
12:05:06,-1
12:05:08,-1
12:05:10,-1
12:05:12,-1
12:05:14,-1
12:05:16,-1
12:05:18,-1
12:05:20,-1
12:05:22,-1
12:05:24,-1
12:05:26,-1
12:05:28,-1
12:05:30,-1
12:05:32,-1
12:05:34,-1
12:05:36,-1
12:05:38,-1
12:05:40,-1
12:05:42,-1
12:05:44,-1
12:05:46,-1
12:05:48,-1
12:05:50,-1
12:05:52,-1
12:05:54,-1
12:05:56,-1
12:05:58,-1
12:06:00,-1
12:06:02,-1
12:06:04,-1
12:06:06,-1
12:06:08,-1
12:06:10,-1
12:06:12,-1
12:06:14,-1
12:06:16,-1
12:06:18,-1
12:06:20,-1
12:06:22,-1
12:06:24,-1
12:06:26,-1
12:06:28,-1
12:06:30,-1
12:06:32,-1
12:06:34,-1
12:06:36,-1
12:06:38,-1
12:06:40,-1
12:06:42,-1
12:06:44,-1
12:06:46,-1
12:06:48,-1
12:06:50,-1
12:06:52,-1
12:06:54,-1
12:06:56,-1
12:06:58,-1
12:07:00,-1
12:07:02,-1
12:07:04,-1
12:07:06,-0.99968
12:07:08,-0.9989
12:07:10,-0.99788
12:07:12,-0.99679
12:07:14,-0.99558
12:07:16,-0.99412
12:07:18,-0.99242
12:07:20,-0.99055
12:07:22,-0.99008
12:07:24,-0.98674
12:07:26,-0.98365
12:07:28,-0.98082
12:07:30,-0.97757
12:07:32,-0.97671
12:07:34,-0.97081
12:07:36,-0.96577
12:07:38,-0.96176
12:07:40,-0.95778
12:07:42,-0.95401
12:07:44,-0.95049
12:07:46,-0.94736
12:07:48,-0.94454
12:07:50,-0.942
12:07:52,-0.93975
12:07:54,-0.93777
12:07:56,-0.93611
12:07:58,-0.93472
12:08:00,-0.93355
12:08:02,-0.93256
12:08:04,-0.93151
12:08:06,-0.93041
12:08:08,-0.92921
12:08:10,-0.92775
12:08:12,-0.9259
12:08:14,-0.92362
12:08:16,-0.92111
12:08:18,-0.91839
12:08:20,-0.91545
12:08:22,-0.91471
12:08:24,-0.90973
12:08:26,-0.90524
12:08:28,-0.90135
12:08:30,-0.8974
12:08:32,-0.89337
12:08:34,-0.8893
12:08:36,-0.88515
12:08:38,-0.88075
12:08:40,-0.87617
12:08:42,-0.87157
12:08:44,-0.86682
12:08:46,-0.86187
12:08:48,-0.85682
12:08:50,-0.85202
12:08:52,-0.84733
12:08:54,-0.84267
12:08:56,-0.84151
12:08:58,-0.83807
12:09:00,-0.82888
12:09:02,-0.82129
12:09:04,-0.81433
12:09:06,-0.80675
12:09:08,-0.79866
12:09:10,-0.79021
12:09:12,-0.78154
12:09:14,-0.77269
12:09:16,-0.76346
12:09:18,-0.75374
12:09:20,-0.74377
12:09:22,-0.73351
12:09:24,-0.72297
12:09:26,-0.7121
12:09:28,-0.70121
12:09:30,-0.69049
12:09:32,-0.67995
12:09:34,-0.66971
12:09:36,-0.66006
12:09:38,-0.65092
12:09:40,-0.64229
12:09:42,-0.63412
12:09:44,-0.62635
12:09:46,-0.61897
12:09:48,-0.61201
12:09:50,-0.60562
12:09:52,-0.59988
12:09:54,-0.59485
12:09:56,-0.59364
12:09:58,-0.58763
12:10:00,-0.58313
12:10:02,-0.58003
12:10:04,-0.57721
12:10:06,-0.57468
12:10:08,-0.57241
12:10:10,-0.5702
12:10:12,-0.56966
12:10:14,-0.56561
12:10:16,-0.56429
12:10:18,-0.55989
12:10:20,-0.55841
12:10:22,-0.55623
12:10:24,-0.55347
12:10:26,-0.55085
12:10:28,-0.54813
12:10:30,-0.54509
12:10:32,-0.54163
12:10:34,-0.5378
12:10:36,-0.53371
12:10:38,-0.52947
12:10:40,-0.52516
12:10:42,-0.521
12:10:44,-0.5145
12:10:46,-0.51002
12:10:48,-0.50639
12:10:50,-0.50282
12:10:52,-0.49911
12:10:54,-0.49524
12:10:56,-0.49127
12:10:58,-0.48717
12:11:00,-0.48299
12:11:02,-0.47864
12:11:04,-0.47423
12:11:06,-0.46979
12:11:08,-0.46541
12:11:10,-0.46101
12:11:12,-0.45646
12:11:14,-0.45189
12:11:16,-0.44734
12:11:18,-0.4428
12:11:20,-0.43835
12:11:22,-0.43415
12:11:24,-0.43015
12:11:26,-0.42642
12:11:28,-0.42302
12:11:30,-0.41983
12:11:32,-0.41691
12:11:34,-0.41411
12:11:36,-0.41123
12:11:38,-0.40822
12:11:40,-0.40517
12:11:42,-0.40207
12:11:44,-0.39891
12:11:46,-0.39572
12:11:48,-0.39242
12:11:50,-0.38896
12:11:52,-0.3854
12:11:54,-0.38172
12:11:56,-0.38079
12:11:58,-0.37511
12:12:00,-0.3703
12:12:02,-0.36632
12:12:04,-0.36235
12:12:06,-0.35849
12:12:08,-0.35472
12:12:10,-0.35101
12:12:12,-0.34732
12:12:14,-0.34357
12:12:16,-0.3398
12:12:18,-0.33609
12:12:20,-0.33227
12:12:22,-0.33129
12:12:24,-0.32524
12:12:26,-0.32002
12:12:28,-0.31893
12:12:30,-0.31267
12:12:32,-0.31051
12:12:34,-0.30425
12:12:36,-0.29886
12:12:38,-0.29451
12:12:40,-0.29014
12:12:42,-0.28582
12:12:44,-0.28139
12:12:46,-0.27674
12:12:48,-0.27185
12:12:50,-0.26663
12:12:52,-0.26097
12:12:54,-0.25487
12:12:56,-0.25329
12:12:58,-0.2432
12:13:00,-0.23436
12:13:02,-0.22686
12:13:04,-0.21926
12:13:06,-0.21176
12:13:08,-0.20409
12:13:10,-0.19611
12:13:12,-0.18798
12:13:14,-0.1796
12:13:16,-0.17104
12:13:18,-0.16252
12:13:20,-0.15405
12:13:22,-0.1458
12:13:24,-0.13786
12:13:26,-0.13016
12:13:28,-0.12268
12:13:30,-0.1154
12:13:32,-0.10832
12:13:34,-0.10149
12:13:36,-0.0949
12:13:38,-0.08851
12:13:40,-0.08233
12:13:42,-0.07622
12:13:44,-0.07031
12:13:46,-0.06451
12:13:48,-0.05873
12:13:50,-0.05288
12:13:52,-0.05137
12:13:54,-0.04237
12:13:56,-0.03445
12:13:58,-0.02765
12:14:00,-0.0203
12:14:02,-0.01257
12:14:04,-0.00454
12:14:06,0.00374
12:14:08,0.01231
12:14:10,0.02124
12:14:12,0.0305
12:14:14,0.0399
12:14:16,0.04962
12:14:18,0.05949
12:14:20,0.06947
12:14:22,0.07203
12:14:24,0.08678
12:14:26,0.09887
12:14:28,0.10136
12:14:30,0.1149
12:14:32,0.11958
12:14:34,0.13179
12:14:36,0.14111
12:14:38,0.1474
12:14:40,0.15323
12:14:42,0.1588
12:14:44,0.16406
12:14:46,0.16889
12:14:48,0.17325
12:14:50,0.17715
12:14:52,0.18054
12:14:54,0.18332
12:14:56,0.18399
12:14:58,0.18562
12:15:00,0.18847
12:15:02,0.18977
12:15:04,0.19029
12:15:06,0.19058
12:15:08,0.19074
12:15:10,0.19087
12:15:12,0.1909
12:15:14,0.19078
12:15:16,0.19034
12:15:18,0.1896
12:15:20,0.1886
12:15:22,0.18723
12:15:24,0.18556
12:15:26,0.18372
12:15:28,0.1817
12:15:30,0.17957
12:15:32,0.17743
12:15:34,0.17525
12:15:36,0.17326
12:15:38,0.17152
12:15:40,0.17009
12:15:42,0.16898
12:15:44,0.1683
12:15:46,0.16808
12:15:48,0.16832
12:15:50,0.16893
12:15:52,0.16988
12:15:54,0.171
12:15:56,0.17129
12:15:58,0.17307
12:16:00,0.17475
12:16:02,0.17628
12:16:04,0.17782
12:16:06,0.17935
12:16:08,0.18074
12:16:10,0.18205
12:16:12,0.18335
12:16:14,0.1846
12:16:16,0.18573
12:16:18,0.18668
12:16:20,0.18754
12:16:22,0.18831
12:16:24,0.18895
12:16:26,0.18957
12:16:28,0.19009
12:16:30,0.19059
12:16:32,0.19113
12:16:34,0.19158
12:16:36,0.19206
12:16:38,0.19258
12:16:40,0.19298
12:16:42,0.19325
12:16:44,0.19343
12:16:46,0.19357
12:16:48,0.19374
12:16:50,0.1939
12:16:52,0.19394
12:16:54,0.1937
12:16:56,0.19361
12:16:58,0.19275
12:17:00,0.19161
12:17:02,0.19025
12:17:04,0.18841
12:17:06,0.18571
12:17:08,0.18209
12:17:10,0.17751
12:17:12,0.17182
12:17:14,0.16483
12:17:16,0.15665
